Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 FR,57.34,57.34,16,524,"""AA""",2013 NE SSA Fall Classic,NE,SSA,11/1/2013
100 FR,57.36,57.36,17,509,"""A""",2014 NE SSA Fall Classic,NE,SSA,10/19/2014
100 FR,57.37,57.37,17,508,"""A""",2015 NE SSA New Year's Classic,NE,SSA,1/3/2015
100 FR,57.38,57.38,15,527,"""AA""",2013 NE SSA Mid-Season Classic,NE,SSA,1/25/2013
100 FR,57.47,57.47,15,523,"""AA""",2013 NE SSA New Year's Classic,NE,SSA,1/4/2013
100 FR,57.50,57.50,14,562,"""AA""",2012 NE NSSC 13 & Over Champio,NE,SYP,3/1/2012
100 FR,57.70,57.70,16,508,"""A""",2014 NE SSA New Year's Classic,NE,SSA,1/3/2014
100 FR,57.94,57.94,14,543,"""AA""",2012 NE SSA New Year's IMX Cla,NE,SYP,1/6/2012
100 FR,58.02,58.02,15,500,"""A""",2013 ME Winter SYOA,NE,SSA,1/19/2013
100 FR,58.36,58.36,17,467,"""A""",2015 NE SSA Late Season Classi,NE,SSA,2/8/2015
100 FR,58.71,58.71,14,510,"""AA""",2011 NE YNS Reid Sacco,NE,SYP,11/11/2011
100 FR,59.18,59.18,15,452,"""A""",2012 NE SSA Halloween Classic,NE,UN,10/26/2012
100 FR,59.21,59.21,13,526,"""AA""",2011 NE TSSA,NE,SYP,3/19/2011
100 FR,59.35,59.35,15,445,"""A""",2012 NE Solo Aquatics Fall Cla,NE,UN,11/10/2012
100 FR,59.50,59.50,14,477,"""AA""",2012 NE TSSA,NE,SYP,3/17/2012
100 FR,59.88,59.88,16,418,"""A""",2013 NE ABF Trial/Finals at RW,NE,SSA,11/8/2013
100 FR,1:00.87,1:00.87,13,458,"""A""",2011 NE SSA New Year's Classic,NE,UN,1/7/2011
100 FR,1:01.25,1:01.25,13,443,"""A""",2010 NE SSA Holiday Classic,NE,UN,12/3/2010
100 FR,1:01.51,1:01.51,13,433,"""A""",2011 NE NSSC Regionals Meet,NE,SYP,2/11/2011
100 FR,1:02.57,1:02.57,12,479,"""A""",2010 NE ORO TSSA,NE,PST,3/20/2010
100 FR,1:04.43,1:04.43,12,414,"""BB""",2010 NE MAG Regionals Meet,NE,PST,2/12/2010
