Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
500 FR,4:30.86,4:30.86,17,815,2018 Winter Juniors (SCY),FHSAA 4A Swimming Champs,FG,UN,11/14/2015
500 FR,4:31.87,4:31.87,19,791,2018 Winter Juniors (SCY),2017 A-10 Men's & Women's Cham,US,UN,2/16/2017
500 FR,4:32.35,4:32.35,16,825,2018 Winter Juniors (SCY),2014 FG FHSAA Swimming,FG,UN,11/7/2014
500 FR,4:34.35,4:34.35,17,781,"""AAAA""",2015 FL NCSA Spring Champs,FG,JDST,3/18/2015
500 FR,4:35.13,4:35.13,16,798,2019 Futures,2014 FG FHSAA Swimming,FG,UN,11/7/2014
500 FR,4:36.43,4:36.43,17,761,2019 Futures,2015 FG 101015 Palm Beach Cham,FG,UN,10/10/2015
500 FR,4:36.85,4:36.85,19,743,2019 Futures,Duke vs Florida State vs Virgi,FG,UN,10/13/2017
500 FR,4:37.21,4:37.21,17,754,"""AAA""",2015 FG FHSAA 4A Region 3,FG,UN,11/7/2015
500 FR,4:37.63,4:37.63,15,813,"""AAAA""",2013 FHSAA 4A Region 3-USA-S -,FG,UN,11/8/2013
500 FR,4:37.77,4:37.77,19,734,"""AAA""",UF vs. FSU 010518,US,UN,1/5/2018
500 FR,4:37.80,4:37.80,19,734,"""AAA""",Florida State vs Minnesota,FG,UN,10/7/2017
500 FR,4:38.26,4:38.26,19,730,"""AAA""",Florida State vs Notre,US,UN,1/20/2018
500 FR,4:38.45,4:38.45,19,728,"""AAA""",Florida State vs Florida Atlan,US,UN,1/27/2018
500 FR,4:38.63,4:38.63,15,803,"""AAAA""",2013 FHSAA Swimming Championship-4A,FG,UN,11/16/2013
