Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
200 IM,2:19.11,2:19.11,16,537,"""AA""",2012 CA OB CIF-SS Division 4,CA,UN,5/9/2012
200 IM,2:19.67,2:19.67,22,524,"""A""",2017 CBU Lancers Swim Dive Inv,US,UN,12/15/2017
200 IM,2:20.35,2:20.35,22,512,"""A""",2017OB UNLV INVITE,US,UN,11/16/2017
200 IM,2:20.68,2:20.68,18,507,"""A""",2013 CA SCS Winter Senior Meet,CA,LKWD,12/19/2013
200 IM,2:21.76,2:21.76,17,488,"""A""",2012 CA LKWD-TRI-MEET,CA,LKWD,10/27/2012
200 IM,2:22.27,2:22.27,17,480,"""A""",2012 CA Kevin B. Perry Senior,CA,LKWD,11/9/2012
200 IM,2:22.32,2:22.32,16,482,"""A""",2011 CA SAND - WAG Championship,CA,LKWD,12/9/2011
200 IM,2:23.42,2:23.42,16,463,"""A""",2012 CA Metro Committee Spring,CA,LKWD,2/19/2012
200 IM,2:23.60,2:23.60,16,460,"""A""",2011 CA ZAP Spooktacular BRW S,CA,LKWD,10/8/2011
200 IM,2:23.67,2:23.67,15,472,"""A""",2011 CA OB CIF-SS Division 4 Champs,CA,UN,5/10/2011
200 IM,2:23.99,2:23.99,15,466,"""A""",2011 CA OB CIF-SS Division 4 Champs,CA,UN,5/10/2011
200 IM,2:24.07,2:24.07,16,453,"""A""",2011 CA Lakewood-Trident-ZAP Hallowee,CA,LKWD,10/29/2011
200 IM,2:24.22,2:24.22,16,450,"""A""",2011 CA Cerritos Aquatic Club,CA,LKWD,11/19/2011
200 IM,2:24.29,2:24.29,18,446,"""BB""",2013 CA SCS October Senior Invite SC M,CA,LKWD,10/19/2013
200 IM,2:24.91,2:24.91,16,439,"""A""",2012 CA LKWD-TRID-ZAP-SCAL,CA,LKWD,1/7/2012
200 IM,2:25.54,2:25.54,19,426,"""BB""",2014 CA SCS SC Senior Invite,CA,LKWD,10/19/2014
200 IM,2:25.74,2:25.74,17,423,"""BB""",2012 CA SBSC Winter Age Group,CA,LKWD,12/7/2012
200 IM,2:26.94,2:26.94,18,404,"""BB""",2013 CA Kevin B. Perry Senior,CA,LKWD,11/8/2013
200 IM,2:27.20,2:27.20,16,402,"""BB""",2011 CA LKWD_TRID_MPMR,CA,LKWD,9/24/2011
200 IM,2:27.45,2:27.45,15,411,"""BB""",2011 CA Lakewood-ZAP-RMDA JULY,CA,LKWD,7/10/2011
200 IM,2:27.51,2:27.51,15,410,"""BB""",2010 CA - Lakewood Aquatics Oc,CA,LKWD,10/9/2010
200 IM,2:27.71,2:27.71,17,392,"""BB""",2013 CA Metro Committee Spring,CA,LKWD,2/9/2013
200 IM,2:28.08,2:28.08,14,426,"""A""",2009 CA Downey Dolphins Octobe,CA,LKWD,10/10/2009
200 IM,2:29.07,2:29.07,15,385,"""BB""",2010 CA Lakewood Holloween Int,CA,LKWD,10/30/2010
200 IM,2:29.23,2:29.23,22,368,"""BB""",GCU v. CBU v. NMSU v. Rice,US,UN,1/6/2018
200 IM,2:30.21,2:30.21,14,393,"""A""",2010 CA OB CIF-SS DIV 4,CA,UN,5/11/2010
200 IM,2:31.51,2:31.51,15,349,"""BB""",2010 CA MVN Turkey BR Meet,CA,LKWD,11/19/2010
200 IM,2:34.47,2:34.47,14,330,"""BB""","2010 CA Downey  B,R,W SC Meet",CA,LKWD,1/9/2010
200 IM,2:36.22,2:36.22,14,305,"""BB""",2009 CA Santa Fe Springs Aquat,CA,LKWD,9/18/2009
200 IM,2:37.01,2:37.01,13,341,"""BB""","2009 CA Lakewood Aquatics R,W",CA,LKWD,5/16/2009
200 IM,2:38.41,2:38.41,13,321,"""BB""",2009 CA METRO COMM SPRING CHAM,CA,LKWD,2/21/2009
200 IM,2:38.41,2:38.41,13,321,"""BB""",2009 CA METRO COMM SPRING CHAM,CA,LKWD,2/21/2009
200 IM,2:40.05,2:40.05,13,298,"""BB""",2009 CA Barracuda Aquatic Club,CA,LKWD,1/17/2009
200 IM,2:42.56,2:42.56,13,265,"""BB""",2009 CA ZAP/ Lakewood/ Century,CA,LKWD,3/14/2009
200 IM,2:44.74,2:44.74,13,237,"""B""",2008 CA Metro Committee-Max Ch,CA,LKWD,12/6/2008
200 IM,2:45.35,2:45.35,13,230,"""B""",2008 CA Cerritos Aquatic Club,CA,LKWD,11/22/2008
200 IM,2:50.86,2:50.86,13,166,"""B""",2008 CA Lakewood/Downey Dual M,CA,LKWD,11/14/2008
200 IM,3:21.86,3:21.86,12,7,"""Slower than B""",2007 CA Metro Comm Blue-Max Ch,CA,LKWD,12/1/2007
400 IM,4:55.09,4:55.09,17,541,"""A""",2012 CA SBSC Winter Age Group,CA,LKWD,12/7/2012
400 IM,4:55.40,4:55.40,17,538,"""A""",2013 SI Presidents' Day Senior Classic,CA,LKWD,2/15/2013
400 IM,4:56.24,4:56.24,16,532,"""AA""",2011 CA Cerritos Aquatic Club,CA,LKWD,11/19/2011
400 IM,4:58.15,4:58.15,17,517,"""A""",2012 CA SBSC Winter Age Group,CA,LKWD,12/7/2012
400 IM,4:58.23,4:58.23,18,516,"""A""",2013 CA SCS/SBSC Winter Age Gr,CA,LKWD,12/13/2013
400 IM,4:59.37,4:59.37,17,507,"""A""",2013 SI Presidents' Day Senior Classic,CA,LKWD,2/15/2013
400 IM,5:00.75,5:00.75,18,496,"""A""",2013 CA SCS October Senior Invite SC M,CA,LKWD,10/19/2013
400 IM,5:02.93,5:02.93,16,480,"""A""",2011 CA SAND - WAG Championship,CA,LKWD,12/9/2011
400 IM,5:03.17,5:03.17,16,478,"""A""",2012 CA LKWD-DA-TRID-ZAP IMX P,CA,LKWD,5/19/2012
