Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
1000 FR,10:57.02,10:57.02,14,534,"""AA""",2011 FL Swimming Age Groups Ch,FL,BSS,2/17/2011
1000 FR,10:57.32,10:57.32,13,624,"""AA""",2010 FL Winter Invitational,FL,BSS,11/6/2010
1000 FR,11:30.86,11:30.86,13,497,"""A""",2010 EAJ Speedo Fall SC Meet,FL,BSS,10/22/2010
1000 FR,11:44.83,11:44.83,13,448,"""BB""",2010 GA Down Under,FL,BSS,10/8/2010
1650 FR,19:05.49,19:05.49,14,462,"""A""",2011 FL BSS TYR Feb Winter SC,FL,BSS,2/4/2011
50 BK,34.44,34.44,12,361,"""BB""",2009 FL BSS Winter SC I,FL,BSS,2/6/2009
50 BK,34.55,34.55,11,501,"""BB""","2008 FL Swimming ""B"" Cham",FL,BSS,12/13/2008
50 BK,36.54,36.54,11,383,"""B""",2008 FL NIke Invite,FL,BSS,10/17/2008
50 BK,37.02,37.02,10,493,"""A""",2007 FL Gator Swim Holiday Class,FL,BSS,11/30/2007
50 BK,37.90,37.90,10,447,"""A""",2007 GA Down Under,FL,BSS,10/5/2007
50 BK,38.01,38.01,10,441,"""A""",2007 FL Area 1 & 4 Champs,FL,BSS,3/17/2007
50 BK,38.42,38.42,10,420,"""BB""",2007 FL BSS TYR Winter Short Course In,FL,BSS,11/9/2007
50 BK,38.74,38.74,10,404,"""BB""",2007 FL Bolles Invitational,FL,BSS,2/9/2007
50 BK,40.60,40.60,9,442,"""BB""",2006 FL Team Orlando Nov Invite,FL,BSS,11/17/2006
50 BK,42.42,42.42,9,358,"""BB""",2007 GA SST Winter Classic,FL,BSS,1/12/2007
50 BK,45.62,45.62,9,224,"""B""",2006 FL Bolles Winter SC Invite,FL,BSS,2/24/2006
50 BK,46.83,46.83,8,179,"""B""",2006 GA SST Winter Classic,FL,BSS,1/13/2006
50 BK,47.86,47.86,9,143,"""B""",2006 FL Area 6 Champs,FL,BSS,3/4/2006
50 BK,54.17,54.17,7,1,"""Slower than B""",2005 GA Coca-Cola Winter Classic,FL,BSS,1/14/2005
50 BK,55.46,55.46,8,1,"""Slower than B""",2005 FL Bolles Winter Inviational,FL,BSS,2/18/2005
50 BK,1:02.43,1:02.43,7,1,"""Slower than B""",2004 FL The Bolles School Sharks Fall,FL,BSS,10/16/2004
50 BK,1:13.74r,1:13.74,10,1,"""Slower than B""",2007 FL Area 1 & 4 Champs,FL,BSS,3/17/2007
100 BK,54.02,54.02,18,651,"""AA""",UGA Fall Invitational 2015,GA,UN,12/5/2015
100 BK,54.74,54.74,17,636,"""AA""",2014 SE Ralph Crocker Classic,GA,SA,1/17/2014
100 BK,54.99,54.99,16,659,"""AA""",2013 GA Senior Short Course St,GA,SA,12/6/2013
100 BK,55.10r,55.10,16,654,"""AA""",2013 GA Senior Short Course St,GA,SA,12/7/2013
100 BK,55.57,55.57,16,634,"""AA""",2013 GA Senior Short Course St,GA,SA,12/6/2013
100 BK,56.54,56.54,16,593,"""AA""",2013 FL Spring Senior Champion,FL,BSS,2/21/2013
100 BK,57.06,57.06,16,571,"""AA""",2013 GA SwimAtlanta Veterans Weekend I,GA,SA,11/16/2013
100 BK,57.54,57.54,17,519,"""A""",2014 SE Ralph Crocker Classic,GA,SA,1/17/2014
