Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
50 BK,40.70,40.70,9,438,"""BB""",2006 FL Team Orlando Nov Invite,FL,TBAY,11/17/2006
50 BK,48.68,48.68,8,117,"""B""",2005 FL CFYR Holiday Invitational,FL,TBAY,11/18/2005
100 BK,49.33,49.33,19,868,"""AAAA""",2016 FL YCF Winter Classic,FL,SPA,12/10/2016
100 BK,50.01,50.01,19,835,2018 Winter Juniors (SCY),2016 FL YCF Winter Classic,FL,SPA,12/10/2016
100 BK,50.13,50.13,19,829,2018 Winter Juniors (SCY),2017 FL CAT Al Soltis Memorial Meet,FL,SPA,1/16/2017
100 BK,50.36,50.36,19,818,2018 Winter Juniors (SCY),2016 FL SPA-PYP SAT& SUN,FL,SPA,11/19/2016
100 BK,50.43,50.43,20,815,2018 Winter Juniors (SCY),Alabama v Florida,FL,UN,10/25/2017
100 BK,51.71,51.71,20,755,2019 Futures,UF vs. FAU 010618,FL,UN,1/6/2018
100 BK,53.15,53.15,15,793,"""AAA""",2012 FHSAA - 3A Region 2,FL,UN,11/1/2012
100 BK,53.80,53.80,15,764,"""AAA""",2012 FHSAA - 3A Region 2,FL,UN,11/1/2012
100 BK,54.21,54.21,15,746,"""AAA""",2012 FHSAA 3A Swimming,FL,UN,11/9/2012
100 BK,54.93,54.93,15,715,"""AA""",2013 FL CAT Al Soltis Memorial Me,FL,CAT,1/19/2013
100 BK,55.48,55.48,15,691,"""AA""",2012 FL Pinellas County Aquatic C,FL,UN,9/29/2012
100 BK,55.80,55.80,14,731,"""AAAA""",2012 FL NASA Showcase Classic,FL,CAT,4/11/2012
100 BK,55.96,55.96,14,725,"""AAAA""",2012 FL NASA Showcase Classic,FL,CAT,4/11/2012
100 BK,56.02,56.02,15,668,"""AA""",2012 - FHSAA - 3A District 5,FL,UN,10/26/2012
100 BK,56.90,56.90,14,685,"""AAA""",2012 FL Spring Senior Champs,FL,CAT,2/23/2012
100 BK,57.28,57.28,15,615,"""AA""",2012 FL Pinellas County Aquatic C,FL,UN,9/29/2012
100 BK,58.37,58.37,14,624,"""AAA""",2011 FL Pinellas County Aquatic C,FL,UN,9/23/2011
100 BK,58.70,58.70,13,704,"""AAA""",2011 FL CAT/NASA Showcase,FL,CAT,4/6/2011
100 BK,58.74,58.74,13,703,"""AAA""",2011 FL Swimming Age Groups Ch,FL,CAT,2/17/2011
100 BK,58.84,58.84,13,699,"""AAA""",2011 FL Swimming Age Groups Ch,FL,CAT,2/17/2011
100 BK,58.84,58.84,13,699,"""AAA""",2011 FL CAT/NASA Showcase,FL,CAT,4/6/2011
100 BK,58.94,58.94,15,548,"""A""",2012 - FHSAA - 3A District 5,FL,UN,10/26/2012
100 BK,59.15,59.15,14,593,"""AA""",2011 CAT Jingle Bell Meet,FL,CAT,12/2/2011
100 BK,59.42,59.42,14,582,"""AA""",2011 FL Pinellas County Aquatic C,FL,UN,9/23/2011
