Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
200 FR,2:14.79,2:14.79,11,568,"""A""",2006 CA RST Last Ditch JOS 02/,CA,EAST,2/25/2006
200 FR,2:18.72,2:18.72,10,644,"""AAA""",2005 CA JOS 03/05,CA,IGAT,3/9/2005
200 FR,2:18.83,2:18.83,11,495,"""A""",2006 SI FAST ABC Meet,CA,EAST,2/3/2006
200 FR,2:19.23,2:19.23,10,636,"""AAA""",2005 CA PDAQ ABC 11/05,CA,UN,11/4/2005
200 FR,2:19.93,2:19.93,10,624,"""AAA""",2005 CA JOS 03/05,CA,IGAT,3/9/2005
200 FR,2:22.48,2:22.48,10,582,"""AA""",2005 CA RAA ABC 10/05,CA,UN,10/14/2005
200 FR,2:22.78,2:22.78,10,577,"""AA""",2005 CA PSP ABC 11/05,CA,UN,11/18/2005
200 FR,2:26.39,2:26.39,10,520,"""AA""",2005 SI SBA 12&UN ABC/Open,CA,IGAT,2/11/2005
200 FR,2:27.95,2:27.95,10,496,"""AA""",2005 CA HILL ABC 01/05,CA,IGAT,1/29/2005
200 FR,2:34.95,2:34.95,10,395,"""A""",2005 SI Q Meet,CA,IGAT,1/7/2005
500 FR,5:01.26,5:01.26,17,733,"""AAAA""",2012 CA FAST SCS Senior Meet,SI,PS,1/13/2012
500 FR,5:07.06,5:07.06,15,697,"""AAA""",2010 CA SCS Q MEET for So Cal,CA,TCC,1/8/2010
500 FR,5:07.10,5:07.10,17,677,"""AAA""",2012 CA FAST SCS Senior Meet,SI,PS,1/13/2012
500 FR,5:09.86,5:09.86,15,671,"""AAA""",2010 CA SCS Q MEET for So Cal,CA,TCC,1/8/2010
500 FR,5:10.63,5:10.63,15,664,"""AAA""",2010 CA SCS Senior Invite Shor,CA,TCC,10/23/2010
500 FR,5:12.08,5:12.08,14,675,"""AAA""",2009 CA Piranha Swim Team BRW,CA,TCC,11/20/2009
500 FR,5:13.74,5:13.74,15,635,"""AAA""",2010 CA Redlands Holiday Class,CA,TCC,12/3/2010
500 FR,5:14.33,5:14.33,14,654,"""AAA""",2009 CA SCS Senior Short Cours,CA,TCC,10/24/2009
500 FR,5:19.39,5:19.39,13,651,"""AAA""",2008 CA TMEC Last Ditch,CA,TMEC,1/19/2008
500 FR,5:19.55,5:19.55,13,650,"""AAA""",2008 CA R.A.A. Harvest Splash,CA,TCC,11/7/2008
500 FR,5:23.31,5:23.31,12,719,"""AAA""",2007 SI FAST-ICAC AB MEET,CA,TMEC,11/9/2007
500 FR,5:23.80,5:23.80,13,612,"""AA""",2008 SI PS Freestyle Festival,CA,TCC,10/4/2008
500 FR,5:31.35,5:31.35,12,654,"""AAA""",2007 SI PS Freestyle Festival,CA,TMEC,10/6/2007
500 FR,5:37.83,5:37.83,12,604,"""AAA""",2007 SI FAST ABC Meet,CA,UN,2/2/2007
500 FR,5:39.86,5:39.86,11,701,"""AA""",2006 SI CAST A/B Meet,CA,UN,12/1/2006
500 FR,5:54.08,5:54.08,11,594,"""A""",2006 SI PS Freestyle Festival,CA,EAST,10/7/2006
500 FR,6:05.58,6:05.58,11,513,"""A""",2006 SI FAST ABC Meet,CA,EAST,2/3/2006
500 FR,6:16.49,6:16.49,10,622,"""AA""",2005 CA PSP ABC 11/05,CA,UN,11/18/2005
500 FR,6:22.83,6:22.83,10,583,"""AA""",2005 CA PDAQ ABC 11/05,CA,UN,11/4/2005
1000 FR,10:36.67,10:36.67,15,710,"""AAA""",2010 CA SCS Q MEET for So Cal,CA,TCC,1/8/2010
1000 FR,10:38.34,10:38.34,14,724,"""AAA""",2009 CA Kevin B. Perry Senior,CA,TCC,11/13/2009
1000 FR,10:40.16,10:40.16,15,696,"""AAA""",2010 CA Redlands Holiday Class,CA,TCC,12/3/2010
1000 FR,10:52.68,10:52.68,14,664,"""AAA""",2009 CA TCC Octoberfest BRW SC,CA,TCC,10/16/2009
1000 FR,11:19.25,11:19.25,12,723,"""AAA""",2007 CA CCAQ Oktoberfest-Corre,CA,TMEC,10/12/2007
1000 FR,11:34.76,11:34.76,12,667,"""AAA""",2007 CA CCAQ Last Ditch,CA,TMEC,2/24/2007
1650 FR,17:59.90,17:59.90,14,692,"""AAA""",2009 CA Piranha Swim Team BRW,CA,TCC,11/20/2009
1650 FR,18:18.04,18:18.04,16,613,"""AAA""",2011 CA TMEC JO Last Ditch B/R,CA,TCC,1/22/2011
1650 FR,18:44.96,18:44.96,12,750,"""AAAA""",2007 CA RAA SCY BRW Meet,CA,TMEC,11/2/2007
50 BK,25.40r,25.40,21,961,"""Slower than B""",2016 MW Swimming & Diving Cham,SI,UN,2/17/2016
50 BK,25.42r,25.42,22,959,"""Slower than B""",2017 MW Swimming & Diving Cham,US,UN,2/15/2017
50 BK,25.62r,25.62,23,938,"""Slower than B""",2018 MPSF Swim & Dive Champs,SI,UN,2/14/2018
50 BK,25.66r,25.66,21,934,"""Slower than B""",2016 A3 Performance Invitation,CA,UN,11/18/2016
50 BK,25.83r,25.83,20,917,"""Slower than B""",Art Adamson Invitational,SI,UN,11/20/2015
50 BK,26.00r,26.00,22,900,"""Slower than B""",Art Adamson Invitational Worki,SI,UN,11/17/2017
50 BK,27.01r,27.01,17,801,"""Slower than B""",2012 Speedo Winter Jun Nationals,SI,PS,12/7/2012
50 BK,27.64r,27.64,23,741,"""Slower than B""","Hawaii, Minnesota, Drury",SI,UN,1/6/2018
